"id","temp","bar","hum","sol","w.d","w.s","dt"
"21944",21.87,988.12,44.9024,2.165,18.2554,4.28,"2008-06-02 22:40"
"21945",22.15,988.06,42.496,2.1725,17.27698,4.82667,"2008-06-02 22:50"
"21946",22.42,988.02,40.6528,2.1725,38.83093,5.61333,"2008-06-02 23:00"
"21947",22.36,987.83,39.5776,2.16375,44.42806,5.46667,"2008-06-02 23:10"
"21948",22.27,987.79,37.4784,2.14375,44.57194,5.12,"2008-06-02 23:20"
"21949",22.15,987.76,36.5056,2.1575,70.14029,5.69333,"2008-06-02 23:30"
"21950",22,987.59,36.3008,2.13125,38.93165,4.72,"2008-06-02 23:40"
"21951",21.94,987.56,35.584,2.1475,38.91727,5.33333,"2008-06-02 23:50"
"21952",21.79,987.66,35.5328,2.15,36.58633,4.98667,"2008-06-03 00:00"
"21953",21.81,987.73,33.9456,2.1725,55.8813,5.37333,"2008-06-03 00:10"
"21954",21.85,987.93,33.28,2.16,19.04676,5.46667,"2008-06-03 00:20"
"21955",21.81,988.03,32.7168,2.14625,32.85971,4.12,"2008-06-03 00:30"
"21956",21.75,987.99,34.0992,2.15,32.88849,4.88,"2008-06-03 00:40"
"21957",21.66,988.12,33.1776,2.1475,16.44245,5.18667,"2008-06-03 00:50"
"21958",21.59,988.16,34.3552,2.14625,8.80755,5.52,"2008-06-03 01:00"
"21959",21.55,988.09,33.3824,2.17875,13.11871,4.8,"2008-06-03 01:10"
"21960",21.52,988.06,32.9216,2.1775,13.30575,5,"2008-06-03 01:20"
"21961",21.46,987.89,33.0752,2.16,13.76619,5.06667,"2008-06-03 01:30"
"21962",21.38,987.82,33.0752,2.165,28.97482,5.56,"2008-06-03 01:40"
"21963",21.23,987.73,34.3552,2.15,21.76619,5.66667,"2008-06-03 01:50"
"21964",21.15,987.59,35.5328,2.16125,16.21223,5.92,"2008-06-03 02:00"
"21965",21.03,987.29,34.9696,2.16,35.95324,5.26667,"2008-06-03 02:10"
"21966",21.11,987.39,35.9936,2.18125,11.59352,6.14667,"2008-06-03 02:20"
"21967",20.91,987.26,37.5296,2.1575,30.58633,6.76,"2008-06-03 02:30"
"21968",20.73,987.36,39.2704,2.17625,20.73022,6.93333,"2008-06-03 02:40"
"21969",20.52,987.29,40.192,2.16125,37.43525,6.98667,"2008-06-03 02:50"
"21970",20.43,987.29,40.3968,2.1675,4.7482,5.92,"2008-06-03 03:00"
"21971",20.23,987.43,41.3184,2.1575,26.61511,5.78667,"2008-06-03 03:10"
"21972",20.3,987.23,41.728,2.23625,3.32914,6.77333,"2008-06-03 03:20"
"21973",20.27,987.43,41.984,2.175,38.32734,5.84,"2008-06-03 03:30"
"21974",20.11,987.59,42.8544,2.1625,433.8813,4.57333,"2008-06-03 03:40"
"21975",20.12,987.66,43.264,2.1675,38.32734,5.04,"2008-06-03 03:50"
"21976",20,988.02,43.9808,2.2,7.86871,4.93333,"2008-06-03 04:00"
"21977",19.92,988.29,44.2368,2.19,33.8813,4.36,"2008-06-03 04:10"
"21978",19.92,988.39,45.0048,2.1775,16.39928,3.42667,"2008-06-03 04:20"
"21979",19.65,988.39,46.0288,2.18125,8.05396,3.17333,"2008-06-03 04:30"
"21980",19.47,988.39,46.7456,2.24125,344.90288,3.33333,"2008-06-03 04:40"
"21981",19.23,988.59,47.9744,2.19,13.72302,2.12,"2008-06-03 04:50"
"21982",19.04,988.79,48.5376,2.30875,3.60971,1.90667,"2008-06-03 05:00"
"21983",18.84,988.96,52.1216,2.2525,341.10432,1.4,"2008-06-03 05:10"
"21984",18.63,989.02,58.3168,31.33,356.98921,2.12,"2008-06-03 05:20"
"21985",18.43,989.12,61.9008,59.44,9.3777,3.08,"2008-06-03 05:30"
"21986",18.39,989.22,63.1296,45.44,64.96043,3.14667,"2008-06-03 05:40"
"21987",18.41,989.36,63.488,81.2,22.18345,2.38667,"2008-06-03 05:50"
"21988",18.56,989.36,63.488,186.96,30.61511,3.06667,"2008-06-03 06:00"
"21989",18.64,989.43,63.2832,112.08,337.9964,2.96,"2008-06-03 06:10"
"21990",18.76,989.49,62.976,2.13625,117.67986,3.41333,"2008-06-03 06:20"
"21991",18.84,989.63,62.208,2.20875,358.3705,2.93333,"2008-06-03 06:30"
"21992",19.12,989.69,58.88,2.235,346.05396,2.85333,"2008-06-03 06:40"
"21993",19.38,989.76,55.2448,2.195,355.26259,3.50667,"2008-06-03 06:50"
"21994",19.76,989.83,53.248,2.23125,3.49101,3.18667,"2008-06-03 07:00"
"21995",19.78,989.96,51.6608,2.075,3.16367,3.88,"2008-06-03 07:10"
"21996",19.98,989.89,49.92,2.11875,3.31475,4.12,"2008-06-03 07:20"
"21997",20.12,989.96,48.5376,2.13625,353.8813,4.68,"2008-06-03 07:30"
"21998",20.31,989.92,47.616,2.20375,393.36331,3.66667,"2008-06-03 07:40"
"21999",20.66,989.76,45.5168,2.16375,350.42806,4.82667,"2008-06-03 07:50"
"22000",20.99,989.76,44.8,2.00875,472.55755,4.97333,"2008-06-03 08:00"
"22001",21.05,989.86,45.1072,2.00625,20.3705,5.72,"2008-06-03 08:10"
"22002",21.36,989.89,45.1072,2.0625,43.44964,4.65333,"2008-06-03 08:20"
"22003",21.53,989.92,45.2608,2.00625,27.63669,5.17333,"2008-06-03 08:30"
"22004",21.5,989.96,46.1824,2.08625,354.22662,4.88,"2008-06-03 08:40"
"22005",21.67,989.86,46.0288,2.58875,25.07554,5.17333,"2008-06-03 08:50"
"22006",22.14,989.96,45.2096,2.6325,365.27698,3.96,"2008-06-03 09:00"
"22007",22.06,990.02,44.8,2.62875,344.78777,4.30667,"2008-06-03 09:10"
"22008",21.94,990.02,45.2608,3.09625,351.69425,4.78667,"2008-06-03 09:20"
"22009",22.06,990.06,44.9536,3.1,353.42086,5.37333,"2008-06-03 09:30"
"22010",22.17,990.16,44.8512,3.035,9.13309,5.37333,"2008-06-03 09:40"
"22011",22.41,990.09,44.6976,2.57375,17.14748,4.33333,"2008-06-03 09:50"
"22012",22.52,990.09,44.8512,3.0325,55.42086,5.94667,"2008-06-03 10:00"
"22013",22.41,990.06,45.7216,2.53875,37.20504,5.18667,"2008-06-03 10:10"
"22014",22.78,990.05,44.9536,3.05625,3.21763,4.90667,"2008-06-03 10:20"
"22015",22.62,990.09,46.08,3.03625,4.88309,5.66667,"2008-06-03 10:30"
"22016",22.75,990.22,46.4896,181.68,5.83273,5.33333,"2008-06-03 10:40"
"22017",22.89,990.12,45.7728,2.51875,370.34173,5.30667,"2008-06-03 10:50"
"22018",22.62,990.25,46.08,3.06375,341.67986,5.8,"2008-06-03 11:00"
"22019",23.22,990.29,45.2608,2.48125,355.83813,4.70667,"2008-06-03 11:10"
"22020",23.34,990.42,44.5952,2.99625,11.78058,4.49333,"2008-06-03 11:20"
"22021",23.51,990.42,44.4928,3.10125,323.3777,4.57333,"2008-06-03 11:30"
"22022",23.67,990.35,45.0048,3.04875,326.94604,4.49333,"2008-06-03 11:40"
"22023",23.34,990.15,45.568,2.98125,16.64389,4.93333,"2008-06-03 11:50"
"22024",23.55,990.02,45.4144,3.1025,361.13309,4.69333,"2008-06-03 12:00"
"22025",23.64,990.09,45.1584,2.52,4.91906,4.52,"2008-06-03 12:10"
"22026",23.89,989.96,44.544,3.015,331.20504,4.72,"2008-06-03 12:20"
"22027",23.91,990.02,44.7488,2.5025,343.17626,3.97333,"2008-06-03 12:30"
"22028",24.23,989.96,43.8784,2.99625,47.69425,4.46667,"2008-06-03 12:40"
"22029",24.57,989.69,43.776,2.96375,14.03957,4.14667,"2008-06-03 12:50"
"22030",24.44,989.42,44.288,3.07125,344.21223,4.49333,"2008-06-03 13:00"
"22031",24.21,989.36,45.5168,3.0825,6.06655,4.08,"2008-06-03 13:10"
"22032",24.01,989.26,48.0256,2.4975,35.57914,4.36,"2008-06-03 13:20"
"22033",23.84,989.06,49.0496,3.03625,20.18345,3.93333,"2008-06-03 13:30"
"22034",23.48,988.96,50.3808,2.52,42.2554,4.46667,"2008-06-03 13:40"
"22035",22.99,988.89,50.9952,2.005,47.3777,5.13333,"2008-06-03 13:50"
"22036",23.04,988.86,50.6368,3.11375,42.68705,4.65333,"2008-06-03 14:00"
"22037",23.34,988.79,49.408,2.01875,66.68705,4.09333,"2008-06-03 14:10"
"22038",23.18,988.89,50.6368,2.6175,352.15468,3.49333,"2008-06-03 14:20"
"22039",23.05,989.06,50.7392,2.02,356.98921,3.42667,"2008-06-03 14:30"
"22040",23.33,988.92,49.4592,2.61125,339.60791,3.09333,"2008-06-03 14:40"
"22041",23.17,988.86,51.0464,2.0375,43.43525,3.29333,"2008-06-03 14:50"
"22042",23.07,988.76,51.2,2.01375,52.57194,2.93333,"2008-06-03 15:00"
"22043",22.25,988.49,54.0672,2.06625,49.40648,4.22667,"2008-06-03 15:10"
"22044",21.67,988.43,55.6032,2.04125,157.04676,4.36,"2008-06-03 15:20"
"22045",21.87,988.42,55.296,2.07,72.21223,3.66667,"2008-06-03 15:30"
"22046",22.15,988.42,53.7088,2.06125,46.03957,3.48,"2008-06-03 15:40"
"22047",22.39,988.43,52.992,2.0425,38.44245,3.02667,"2008-06-03 15:50"
"22048",22.34,988.32,52.5312,2.09625,20.54316,3.24,"2008-06-03 16:00"
"22049",22.34,988.26,51.4048,2.1,3.25,3.05333,"2008-06-03 16:10"
"22050",22.35,987.89,51.7632,2.1275,15.82374,4.09333,"2008-06-03 16:20"
"22051",22.11,987.23,52.0192,2.08125,44.58633,5.30667,"2008-06-03 16:30"
"22052",21.79,986.13,53.4016,2.095,19.01799,5.96,"2008-06-03 16:40"
"22053",22,987,51.0464,2.06875,77.04676,4.24,"2008-06-03 16:50"
"22054",21.93,987.33,51.8656,2.085,107.78058,3.41333,"2008-06-03 17:00"
"22055",21.96,987.13,50.7392,2.0475,91.20504,1.89333,"2008-06-03 17:10"
"22056",22.78,987.2,48.384,2.075,56.78777,2,"2008-06-03 17:20"
"22057",23.21,987.33,47.7184,2.0975,286.31295,2.09333,"2008-06-03 17:30"
"22058",22.88,987.49,48.7936,2.69375,300.58633,2.6,"2008-06-03 17:40"
"22059",22.31,987.46,50.3296,2.125,337.53597,3.70667,"2008-06-03 17:50"
"22060",22.24,987.46,50.3808,2.1725,342.3705,3.41333,"2008-06-03 18:00"
"22061",21.84,987.63,51.8144,2.185,342.71583,4.13333,"2008-06-03 18:10"
"22062",21.84,987.63,51.9168,2.15625,349.85252,3.25333,"2008-06-03 18:20"
"22063",21.99,987.56,50.7904,2.17875,320.96043,4.72,"2008-06-03 18:30"
"22064",21.45,987.7,51.6608,2.19125,330.85971,4.46667,"2008-06-03 18:40"
"22065",21.18,987.82,50.9952,2.18875,367.1187,4.16,"2008-06-03 18:50"
"22066",21.03,987.83,48.3328,2.1575,352.26978,3.74667,"2008-06-03 19:00"
"22067",20.87,987.89,48.0256,2.2325,356.64389,2.98667,"2008-06-03 19:10"
"22068",20.84,987.89,48.5888,2.1775,325.56475,2.4,"2008-06-03 19:20"
"22069",20.69,987.83,48.6912,2.18125,354.91727,1.98667,"2008-06-03 19:30"
"22070",20.6,987.83,49.7664,2.16375,3.20504,2.48,"2008-06-03 19:40"
"22071",20.32,987.92,50.1248,2.1425,10.48561,2.69333,"2008-06-03 19:50"
"22072",19.91,987.96,49.92,2.16875,58.98921,2.4,"2008-06-03 20:00"
"22073",19.54,988.03,49.3056,2.16,68.98921,3.44,"2008-06-03 20:10"
"22074",19.41,988.12,46.848,2.16375,78.31295,3.4,"2008-06-03 20:20"
"22075",19.47,988.19,46.6432,2.16,12.96043,2.89333,"2008-06-03 20:30"
"22076",19.51,988.36,46.6944,2.19,68.8741,2.36,"2008-06-03 20:40"
"22077",19.51,988.36,46.336,2.20625,32.14029,3.18667,"2008-06-03 20:50"
"22078",19.52,988.52,46.2848,2.195,18.68705,2.46667,"2008-06-03 21:00"
"22079",19.69,988.62,47.616,2.225,319.69425,2.26667,"2008-06-03 21:10"
"22080",19.73,988.69,46.848,2.2675,347.43525,2.49333,"2008-06-03 21:20"
"22081",19.71,988.83,43.8272,2.18375,9.20504,2.13333,"2008-06-03 21:30"
"22082",19.58,988.86,38.656,2.17,17.1187,1.6,"2008-06-03 21:40"
"22083",19.14,988.83,39.936,2.24375,382.31295,1.04,"2008-06-03 21:50"
"22084",18.95,988.89,36.6592,2.1975,47.2482,1.74667,"2008-06-03 22:00"
"22085",19.05,988.86,36.1984,2.225,61.6223,1.74667,"2008-06-03 22:10"
"22086",19.05,988.92,35.8912,2.19875,39.56475,1.61333,"2008-06-03 22:20"
"22087",18.88,988.86,36.352,2.235,24.88849,1.48,"2008-06-03 22:30"
"22088",18.76,988.86,35.1744,2.2225,3.83633,1.54667,"2008-06-03 22:40"
"22089",18.59,988.86,35.4304,2.28375,4.04317,1.09333,"2008-06-03 22:50"
"22090",18.37,988.76,35.584,2.30125,231.52158,0.90667,"2008-06-03 23:00"
"22091",18.35,988.72,36.3008,2.23125,7.83273,1.32,"2008-06-03 23:10"
"22092",18.28,988.69,36.3008,2.24,358.71583,1.18667,"2008-06-03 23:20"
"22093",18.31,988.76,36.352,2.38375,3772.70144,1.33333,"2008-06-03 23:30"
"22094",18.43,988.69,36.9664,2.21,353.42086,1.57333,"2008-06-03 23:40"
"22095",18.52,988.59,38.144,2.3,21.76619,1.96,"2008-06-03 23:50"
"22096",18.58,988.52,39.8848,2.375,348.47122,1.97333,"2008-06-04 00:00"
"22097",18.38,988.43,45.1072,2.36125,334.77338,1.86667,"2008-06-04 00:10"
"22098",18.3,988.36,48.896,2.35625,336.38489,1.68,"2008-06-04 00:20"
"22099",18.24,988.29,49.7664,2.34125,324.8741,1.26667,"2008-06-04 00:30"
"22100",18.17,988.26,51.5584,2.36875,353.19065,1.77333,"2008-06-04 00:40"
"22101",17.91,988.22,52.0192,2.27125,333.6223,1.34667,"2008-06-04 00:50"
"22102",17.9,988.12,51.968,2.3125,295.86691,1.48,"2008-06-04 01:00"
"22103",17.86,988.09,53.4528,2.3475,340.18345,1.33333,"2008-06-04 01:10"
"22104",17.94,988.09,53.504,2.23,355.95324,1.54667,"2008-06-04 01:20"
"22105",17.65,988.03,53.0944,2.21,77.16187,1,"2008-06-04 01:30"
"22106",17.23,988.03,53.248,2.2425,68.52878,0.66667,"2008-06-04 01:40"
"22107",17.04,988.06,53.6064,2.31125,106.05396,0.85333,"2008-06-04 01:50"
"22108",16.88,987.99,54.0672,2.2975,110.77338,1.2,"2008-06-04 02:00"
"22109",16.89,987.83,54.528,2.33,91.55036,1.09333,"2008-06-04 02:10"
"22110",16.83,987.86,54.5792,2.2825,124.24101,1.01333,"2008-06-04 02:20"
"22111",16.43,987.89,55.2448,2.30125,96.61511,0.6,"2008-06-04 02:30"
"22112",15.87,987.76,57.088,2.29375,114.34173,0.88,"2008-06-04 02:40"
"22113",16.05,987.63,56.6272,2.31875,110.88849,1.77333,"2008-06-04 02:50"
"22114",16.37,987.53,55.552,2.3125,97.65108,1.28,"2008-06-04 03:00"
"22115",16.31,987.5,55.3984,2.26375,92.01079,0.96,"2008-06-04 03:10"
"22116",16.31,987.5,54.7328,2.33375,124.93166,1.10667,"2008-06-04 03:20"
"22117",15.63,987.5,57.3952,2.3075,97.19065,1.17333,"2008-06-04 03:30"
"22118",15.43,987.56,57.856,2.33125,122.6295,1.81333,"2008-06-04 03:40"
"22119",15.56,987.53,57.5488,2.32125,115.72302,1.72,"2008-06-04 03:50"
"22120",15.65,987.5,57.088,2.30375,112.5,0.98667,"2008-06-04 04:00"
"22121",15.29,987.46,57.856,2.285,106.97482,0.8,"2008-06-04 04:10"
"22122",15.59,987.39,57.2928,2.32125,136.09712,0.84,"2008-06-04 04:20"
"22123",16.25,987.39,55.3472,2.33375,85.10432,0.46667,"2008-06-04 04:30"
"22124",16.17,987.46,55.7056,2.38,62.65827,1.02667,"2008-06-04 04:40"
"22125",15.76,987.46,57.6,3.47875,119.17626,0.82667,"2008-06-04 04:50"
"22126",15.59,987.39,58.1632,7.35,123.08993,2.12,"2008-06-04 05:00"
"22127",15.95,987.36,57.7024,16.15,93.27698,1.09333,"2008-06-04 05:10"
"22128",15.69,987.3,58.5216,31.42,108.47122,1.82667,"2008-06-04 05:20"
"22129",15.85,987.26,57.9072,52.8,113.30576,1.30667,"2008-06-04 05:30"
"22130",15.41,987.36,59.3408,78.48,113.76619,1.78667,"2008-06-04 05:40"
"22131",15.49,987.43,59.4944,109.52,122.6295,1.94667,"2008-06-04 05:50"
"22132",16.13,987.5,58.4704,139.2,130.91727,1.76,"2008-06-04 06:00"
"22133",16.54,987.63,57.2416,166.24,127.69424,1.96,"2008-06-04 06:10"
"22134",17.16,987.69,55.6544,191.76,124.1259,1.8,"2008-06-04 06:20"
"22135",18.08,987.66,51.8656,215.92,182.71583,1.25333,"2008-06-04 06:30"
"22136",18.69,987.63,50.6368,227.84,159.46403,1.05333,"2008-06-04 06:40"
"22137",19.26,987.63,50.3296,237.52,309.10432,0.77333,"2008-06-04 06:50"
"22138",19.57,987.63,50.2784,122.64,250.6295,0.89333,"2008-06-04 07:00"
"22139",19.78,987.59,51.1488,2.13875,160.03957,1.24,"2008-06-04 07:10"
"22140",20.29,987.46,49.5616,129.84,9.17626,1.38667,"2008-06-04 07:20"
"22141",20.7,987.39,49.1008,127.44,305.9964,1.78667,"2008-06-04 07:30"
"22142",20.93,987.26,48.5888,2.5725,62.42806,2.42667,"2008-06-04 07:40"
"22143",21.21,987.26,48.2304,127.68,16.77338,2.05333,"2008-06-04 07:50"
"22144",21.41,987.23,47.4624,2.5175,24.57194,2.29333,"2008-06-04 08:00"
"22145",21.35,987.23,47.6672,2.54125,62.88849,2.37333,"2008-06-04 08:10"
"22146",21.64,987.16,47.4112,1.97875,56.85971,3.36,"2008-06-04 08:20"
"22147",21.78,987.23,46.592,3.04125,62.88849,2.93333,"2008-06-04 08:30"
"22148",22.05,987.16,45.6704,1.97,64.96043,3.13333,"2008-06-04 08:40"
"22149",22.14,987.13,45.7728,2.49,36.90288,2.70667,"2008-06-04 08:50"
"22150",22.16,987.03,46.1312,3.015,47.8813,2.97333,"2008-06-04 09:00"
"22151",22.62,986.93,45.3632,2.99625,89.01799,2.88,"2008-06-04 09:10"
"22152",22.65,986.9,45.824,3.04375,67.03237,2.8,"2008-06-04 09:20"
"22153",22.55,986.9,46.0288,3.01875,97.19065,3.12,"2008-06-04 09:30"
"22154",22.99,986.86,44.7488,3.0375,104.21223,2.74667,"2008-06-04 09:40"
"22155",23.26,986.79,44.0832,345.6,48.83093,2.38667,"2008-06-04 09:50"
"22156",23.41,986.79,44.1344,2.98,116.98921,2.72,"2008-06-04 10:00"
"22157",23.94,986.79,42.8032,2.97375,58.21223,2.81333,"2008-06-04 10:10"
"22158",23.68,986.76,43.4688,2.92375,37.49281,3,"2008-06-04 10:20"
"22159",23.82,986.76,42.5472,2.9725,86.83093,2.8,"2008-06-04 10:30"
"22160",23.77,986.79,42.7008,5.62,121.93885,3.33333,"2008-06-04 10:40"
"22161",24.05,986.76,42.0352,2.97,56.57194,3.01333,"2008-06-04 10:50"
"22162",24.27,986.73,41.5232,2.9375,37.69425,3.04,"2008-06-04 11:00"
"22163",24.42,986.63,40.7552,2.95875,97.53597,2.82667,"2008-06-04 11:10"
"22164",24.49,986.56,40.6016,375.68,109.6223,3.04,"2008-06-04 11:20"
"22165",24.57,986.53,40.7552,2.66625,142.42806,3.36,"2008-06-04 11:30"
"22166",24.34,986.36,41.1648,2.96375,139.08993,3.62667,"2008-06-04 11:40"
"22167",24.66,986.36,40.3456,2.905,81.88129,3.36,"2008-06-04 11:50"
"22168",25.06,986.33,40.2432,169.76,79.11871,2.64,"2008-06-04 12:00"
"22169",25.19,986.19,39.5264,10.28,356.8741,3.18667,"2008-06-04 12:10"
"22170",24.87,986.03,39.424,326.64,108.70144,2.44,"2008-06-04 12:20"
"22171",25.2,985.99,40.3968,307.12,56.7446,2.46667,"2008-06-04 12:30"
"22172",25.1,985.93,41.3696,156.4,36.7446,2.92,"2008-06-04 12:40"
"22173",25.06,985.83,42.0864,2.89,50.71583,3.45333,"2008-06-04 12:50"
"22174",25.45,985.76,41.5232,154.48,115.95324,3.06667,"2008-06-04 13:00"
"22175",25.57,985.7,41.5744,312.72,31.42086,2.44,"2008-06-04 13:10"
"22176",25.45,985.63,41.4208,2.85,35.04676,2.98667,"2008-06-04 13:20"
"22177",25.41,985.57,42.5472,165.76,50.65827,2.85333,"2008-06-04 13:30"
"22178",25.49,985.46,42.1376,2.91125,46.16907,3.04,"2008-06-04 13:40"
"22179",25.51,985.46,41.8304,163.84,75.43525,2.69333,"2008-06-04 13:50"
"22180",25.63,985.46,41.728,2.83125,40.54317,2.65333,"2008-06-04 14:00"
"22181",25.63,985.43,41.472,2.3975,75.78058,3.02667,"2008-06-04 14:10"
"22182",25.86,985.3,41.0624,162.56,326.71583,1.84,"2008-06-04 14:20"
"22183",26.02,985.3,40.8064,159.92,18.60072,1.78667,"2008-06-04 14:30"
"22184",26.01,985.13,42.496,2.87,352.73022,2.84,"2008-06-04 14:40"
"22185",25.7,985.03,42.9568,2.88875,45.53597,3.68,"2008-06-04 14:50"
"22186",25.84,984.9,42.24,2.895,9.02338,3.74667,"2008-06-04 15:00"
"22187",25.96,984.8,41.728,2.96125,159.11871,2.68,"2008-06-04 15:10"
"22188",26.4,984.66,41.1136,2.8875,29.03237,2.53333,"2008-06-04 15:20"
"22189",25.9,984.63,42.2912,2.925,11.83813,2.85333,"2008-06-04 15:30"
"22190",25.66,984.63,47.0528,2.985,174.88849,2.32,"2008-06-04 15:40"
"22191",25.18,984.53,48.6912,3,233.93885,2.69333,"2008-06-04 15:50"
"22192",25.24,984.5,48.0256,3.06125,235.43525,2.93333,"2008-06-04 16:00"
"22193",25.2,984.36,46.1312,2.56,294.48561,2.58667,"2008-06-04 16:10"
"22194",25.47,984.33,42.8544,2.99625,43.36331,3.62667,"2008-06-04 16:20"
"22195",25.68,984.33,45.1072,3.11875,266.51439,2.10667,"2008-06-04 16:30"
"22196",25.27,984.23,43.9296,3.0325,24.32734,2.26667,"2008-06-04 16:40"
"22197",25.37,984.06,42.4448,3.01375,36.29856,2.78667,"2008-06-04 16:50"
"22198",25.33,983.93,41.6256,3.06375,52.18345,2.45333,"2008-06-04 17:00"
"22199",24.96,983.83,41.472,3.05375,27.66547,3.34667,"2008-06-04 17:10"
"22200",24.74,983.77,43.1104,2.54375,82.57194,2.94667,"2008-06-04 17:20"
"22201",24.53,983.63,43.1616,3.13,31.89568,3.29333,"2008-06-04 17:30"
"22202",24.32,983.57,43.776,3.07875,16.58633,2.96,"2008-06-04 17:40"
"22203",24.44,983.66,44.3904,2.5775,14.26978,2.34667,"2008-06-04 17:50"
"22204",24.49,983.66,45.7728,3.16875,297.70863,1.81333,"2008-06-04 18:00"
"22205",24.17,983.76,47.872,2.665,259.95324,2.89333,"2008-06-04 18:10"
"22206",23.96,983.86,50.6368,2.08375,259.3777,2.68,"2008-06-04 18:20"
"22207",23.82,984.03,51.9168,2.12875,263.63669,2.42667,"2008-06-04 18:30"
"22208",23.5,984.03,53.248,2.17375,297.93885,2.2,"2008-06-04 18:40"
"22209",23.17,984.17,53.4016,2.14875,249.47842,2.16,"2008-06-04 18:50"
"22210",22.77,984.26,54.3232,2.74,224.5,2.06667,"2008-06-04 19:00"
"22211",22.37,984.36,56.7808,2.7425,237.16187,2.22667,"2008-06-04 19:10"
"22212",22.07,984.46,58.4192,2.77875,252.1259,1.66667,"2008-06-04 19:20"
"22213",21.75,984.5,60.0576,2.2225,272.5,1.90667,"2008-06-04 19:30"
"22214",21.45,984.6,62.3616,2.255,270.77338,1.66667,"2008-06-04 19:40"
"22215",21.03,984.7,62.4128,2.22125,288.26978,2.34667,"2008-06-04 19:50"
"22216",20.79,984.7,59.8528,2.2325,256.73022,2.17333,"2008-06-04 20:00"
"22217",20.66,984.73,62.4128,2.245,230.60072,1.72,"2008-06-04 20:10"
"22218",20.55,984.86,66.816,2.26125,263.7518,1.30667,"2008-06-04 20:20"
"22219",20.37,984.93,68.608,2.24625,208.96043,1.04,"2008-06-04 20:30"
"22220",19.88,985.03,67.7888,2.22125,120.44245,1.08,"2008-06-04 20:40"
"22221",19.47,985.1,69.9904,2.26625,159.23381,1.42667,"2008-06-04 20:50"
"22222",19.3,985.3,71.68,2.25375,144.03957,1.69333,"2008-06-04 21:00"
"22223",19.19,985.4,74.4448,2.24625,142.54316,1.69333,"2008-06-04 21:10"
"22224",19.04,985.43,75.4176,2.27375,156.01079,1.33333,"2008-06-04 21:20"
"22225",18.74,985.59,75.6224,2.27875,130.34173,1.2,"2008-06-04 21:30"
"22226",18.5,985.66,77.4656,2.27,127.69424,1.85333,"2008-06-04 21:40"
"22227",18.5,985.7,78.2848,2.26125,116.41367,1.56,"2008-06-04 21:50"
"22228",18.13,985.66,78.7456,2.26,116.64388,1.12,"2008-06-04 22:00"
"22229",17.98,985.66,79.9232,2.24,102.14029,0.82667,"2008-06-04 22:10"
"22230",17.86,985.66,80.9984,2.2425,98.22662,0.93333,"2008-06-04 22:20"
"22231",18.05,985.63,81.8176,2.24875,93.16187,1.06667,"2008-06-04 22:30"
"22232",18.02,985.63,81.6128,2.2475,86.94604,1.25333,"2008-06-04 22:40"
"22233",18.07,985.59,80.64,2.27,96.15468,1.45333,"2008-06-04 22:50"
"22234",17.89,985.73,80.2816,2.29375,93.96763,0.48,"2008-06-04 23:00"
"22235",17.87,985.66,81.7152,2.2725,97.9964,1.28,"2008-06-04 23:10"
"22236",17.83,985.56,82.1248,2.24125,100.52878,1.32,"2008-06-04 23:20"
"22237",17.68,985.56,82.4832,2.23375,98.22662,0.92,"2008-06-04 23:30"
"22238",17.52,985.66,82.5856,2.2775,119.7518,1.18667,"2008-06-04 23:40"
"22239",17.23,985.56,83.0976,2.2725,108.70144,1.38667,"2008-06-04 23:50"
"22240",17.02,985.5,82.8416,2.26625,124.35612,1.6,"2008-06-05 00:00"
"22241",17.03,985.4,82.5344,2.2625,97.65108,0.86667,"2008-06-05 00:10"
"22242",17.05,985.4,82.2272,2.245,111.57914,0.94667,"2008-06-05 00:20"
"22243",16.84,985.3,82.7904,2.2725,116.18345,1.28,"2008-06-05 00:30"
"22244",16.67,985.37,82.8416,2.24625,414.08273,1.34667,"2008-06-05 00:40"
"22245",16.59,985.3,81.9712,2.2725,117.33453,1.18667,"2008-06-05 00:50"
"22246",16.63,985.23,77.6192,2.23875,107.78058,1.09333,"2008-06-05 01:00"
"22247",16.56,985.2,75.6224,2.25,262.83094,1,"2008-06-05 01:10"
"22248",16.75,985.06,74.1888,2.28125,127.57914,1.29333,"2008-06-05 01:20"
"22249",16.65,985.03,71.936,2.24625,98.68705,1.08,"2008-06-05 01:30"
"22250",16.24,985,67.9936,2.27125,126.77338,0.89333,"2008-06-05 01:40"
"22251",16.52,985.03,66.1504,2.31,116.41367,1.41333,"2008-06-05 01:50"
"22252",16.74,984.93,66.304,2.2725,113.42086,1.36,"2008-06-05 02:00"
"22253",16.8,984.97,66.7648,2.26375,115.83813,1.50667,"2008-06-05 02:10"
"22254",16.64,984.97,66.7648,2.27875,106.7446,1.21333,"2008-06-05 02:20"
"22255",16.58,984.93,67.6352,2.27125,115.26259,1.50667,"2008-06-05 02:30"
"22256",16.37,984.86,67.9424,2.24875,123.20504,1.82667,"2008-06-05 02:40"
"22257",15.93,984.86,70.144,2.27,121.59352,1.98667,"2008-06-05 02:50"
"22258",15.86,984.77,69.5808,2.29375,136.21223,1.69333,"2008-06-05 03:00"
"22259",15.6,984.73,69.9392,2.275,128.96043,1.85333,"2008-06-05 03:10"
"22260",15.57,984.77,69.7344,2.25625,131.95324,1.6,"2008-06-05 03:20"
